,uid,title,uname,score,comment,ulevel,score_predict
257,1422990200,看新海诚新作《铃芽之旅》之观后感,某喝水的卡拉季奇,2,呃，首先因为我时间问题导致这个月才去看新海诚新作（大悲）总的来说，铃芽之旅继承了新海诚哥的一惯风格，特别是女主人铃芽的红领带和重点片段的小山丘（doge）这个电影的主题是诚哥想让人们记住2011年3月11日日本褔岛的大地震，女主铃芽在这一天的大地震中不幸丧失了她的母亲，然后和她的姨妈移居到日本九州，在上学的路上遇到了男主宗像草太问路，去探究废墟的时候不幸把门打开放出了“蚓厄”然后和他在日本各地锁门阻止灾难发生的故事。（我个人认为新海诚是为了反对核废水排放和让日本民众回忆起311大地震）我从这部电影感受到了,5,10.0
258,355987747,《铃芽之旅》灾难三部曲简评,榄仁LanRen,8,从《你的名字》开始，诚哥开启了灾难奇幻的宇宙，《铃芽之旅》已经是这个系列的第三部，所以我称之为“灾难三部曲”，也可以说是“奇幻三部曲”。 当然，诚哥之前的作品也有类似元素，不过这三部算是比较具有代表性的了。 《铃芽之旅》相较于前两部来说，略微逊色，也许是前两部的口碑过高，所以第三部就这样被比了下来，在我附近的圈子里，确实有人说这部影片确实是不怎么样。 但是看一部影片的好与坏是多方面因素的，只是一棒子打死，或者说只下一个模糊的定义就评判其好坏，肯定不可行。 《铃芽之旅》的剧情方面，确实没有前两部这么细致了，,6,9.999999999994618
259,527692433,简单评价《铃芽户缔》,cutecat115,6,今天我们简单来评价新海诚的新电影总得来说，现在大家对这个的评价都是作画挺好，音乐神中神，剧情一坨首先个人认为剧情有点偏女性向，不知道是不是是因为女性视角展开的，而目前存在的问题就是恋爱这个tag可有可无，剧情没有男主成长的过程，就像铃芽一个人的成长片一样而且全程铃芽都很顺利，几乎所有人都对她温柔以待，如果把铃芽和三叶和阳菜做对比，那铃芽受得苦比她们两个好一点，所以我感觉《铃芽之旅》比《天气之子》来的没有教育意义，很难讲《铃芽之旅》这部电影有什么教育意义，而且把恋爱这个核心tag丢了，几乎没有男主女主培养感,5,9.999999999999963
260,150250821,瑕不掩瑜。,Dr_Gy,10,平心而论，铃芽这一部肯定是有问题的，但瑕不掩瑜，我自己的观感是比肩你的名字，虽然7年后的动漫跟七年前动漫比，其实已经输了，可真的比天气之子好太多了，首先这一部的作品，它为了不和上一部出现贼蠢的节奏问题，它将一个大故事分成5个部分，最简单的格式总分总，所以节奏比较稳没有割裂感，其次是画面和音乐，我想看过的人都被震撼到了，比天气之子，比你的名字，更宏大的画面，更适合的音乐，完美体验呀、让我头皮发麻，然后就是剧情了，这一次剧情的重点开始分散，不限于爱情，不是跨越时空的爱，不是少年少女放弃全世界的爱，而是人的情，,5,9.999999999991951
261,510886883,个人觉得观后一般，都是我的吐槽觉得没意思可以别看,小--憨--憨,2,说实话美工和音乐是很不错的，但是剧情怎么说，我原来一直以为原神的剧情做的乱七八糟的，现在看完这个发现原神剧情比这个好太多了，感觉这个就是啥都想沾一点啥也没说清楚，单独拎出来一条我都觉得可以写很好可是全部在一起又搞的乱七八糟看起来就很难受，首先女主和男主的开始就是纯纯颜狗没得洗吧别说什么小时候见过，首先人的记忆是有遗忘性的还有脑补性毕竟把以后的女主认为妈妈那就是已经产生记忆错乱了，对于最关键的人都忘的七七八八，这种情况怎么可能记得住男主长的啥样，然后说纪念灾难，那是不是应该描写一下灾难的情况，比如说砸下去对,4,9.999970692805647
262,379929069,总体不错，但有遗憾,一只村童,8,以下为个人感想。（叠个甲先） 从《秒速五厘米》到《你的名字》再到现在的《铃芽之旅》，新海诚的作品给我留下了深刻的印象。优异、突出的剧情与主题，细腻的人物刻画，流畅的运镜，精致的作画等，都是吸引我的地方。诚哥的作品是面向大众的，这到底算是影视区的，与动画区的关系……在4月新番正式到来之前，我先说说我迟来的看法。 基于对先前《你的名字》一类作品的喜爱，我带着此类期盼看完了《铃芽之旅》，结果是出人意料的。它与之前的作品差异较大，侧重点不同。 本部作品的重心是落在自然灾害（地震）给人们带来的创伤——无论是物质上还,5,9.999999999985636
263,1418248324,这种垃圾都能9.8，属实让我开眼了。,bili_1418248324,2,恕我直言，上电影院看那么个玩意真的是悲剧，感情戏莫名其妙，强行降智，摩天轮是被草太撞上了电源所以开启，那请问为什么莫名其妙的门一关上摩天轮就停了？上游轮不检票，姨妈看到猫说话然后铃牙说猫怎么会说话就信了强行降智，就整个莫名其妙。男主才半天就变成凳子，你们很熟吗？又是亲又是坐的，铃牙坐上去的时候，我整个人都崩了。大姐，这是人，你这是不是有点过分了。差点没把我创死，还没有草太的世界认识才几天啊，养了你十几年的姨妈，你就不认了。还压抑， 你姨妈对你是放养， 给你的自由度非常高，并不是时时刻刻一举一动的规定，你该,5,4.73595650696268e-06
264,4518510,抒发抒发个人意见(慎看),游游游鱿鱼丝儿好吃,4,以下内容包含剧透以及强烈的个人情感，基本上都是观影过程中的内心吐槽。电影总体而言能看，但不多，剧情离谱(其实我想说傻*)，其他还行(吧？我也不懂)，主要是剧情我真的看不懂，以下节选部分我真的不理解或者说无语的片段开始吐槽。开始，关于不顺手关门这件事，考虑到推动剧情需要，以及后面的场景，可能关了也会有东西跑出来这个可能性，我忍了，接下来，作为能看到奇怪东西的人，看到男主那么拼命地关门，还在那里震惊，考虑到后面也跑去帮忙，我也忍了，再接下来，直接带陌生男性回家，甚至让他进入自己的房间这件事，结合后面剧情，想说,6,9.99869841419818
265,396754170,确实不足，但仍是享受,丛雨小姐存在的街道,10,讲真，感觉真的没网上说的那么糟，除了剧情有些地方确实过分牵强，有些剧情转的莫名其妙没理由，一些地方到最后都没交代（可能是我没看懂？），感情线一言难尽…但音乐和画面确实是足够震撼的，如果不论剧情的不足，整部片从头到尾都是视觉和听觉上的享受，有些人说音乐带入感不强、不够震撼，但我认为一般的观众来说，这种程度真的已经算可以的了，太过认真反而却失去了电影应该有的乐趣和放松。我平时（近乎）很少点评电影，这次点评是因为我认为这部电影真不应该是你对新海诚失望的一部。（对了其实我不想打五分的，但我不喜欢四这个数字…认真党,5,9.999856666229295
266,501197691,『すずめの戸締まり』，个人观后感,魔法橡木盾,10,个人感觉很棒！！！看了两遍可能因为是新海诚导演的作品，是三年之约，我一开始是带着欣赏美的态度，切身体会主题的角度去观影；也有可能是回忆的加持吧！三年前看天气的时候是和最好的朋友们在一起，在初中，那是最快乐的时光。铃芽让我印象最深的，是她在经历这一路的故事后的领悟，是能重拾希望面对今后生活的勇气。地震后的12年，铃芽并没有彻底地从失去母亲、失去家的痛苦中走出，她依旧记得在4岁时进入常世所见的人和景，这也是为什么在片头时铃芽会说“我好像在哪里见过你”。在我的理解中，铃芽为什么会和突然出现在生活中的草太踏上旅途,5,10.0
267,175025119,与过去的悲伤告别,东海荔皇,10,《铃芽之旅》个人评价，有剧透鈴芽の戸締まり，直译为玲芽的关门，关门有告别之意，我认为是与过去的悲伤告别。电影始于玲芽的寻找，四岁的她无法理解母亲的死去，哭着去寻找，却误闯常世，似乎被母亲拥抱，安慰。长大后，玲芽再入常世，她一定渴望遇到母亲吧，想在母亲的怀里大哭一场，但她却只遇到了四岁的自己。音乐响起时，我感到深深地震撼与悲伤。只有时间能抚慰悲伤，只有将来的自己能对现在的自己说，没事的，向明天去吧。玲芽关上了常世的门，与母亲的死告别，走上她的旅程。在寻母之旅这条线上，我认为是完美的。开头即抛出悬念，用大量的,6,10.0
268,291435522,叙事再加具体，电影也应做减法。,LK君和,6,剧情2分，画面处理4分，美术5分，音乐5分，期待的落差值2分。总体及格 现在想想剧情总括是：养母千里寻找终极笨蛋女主和三腿板凳，整死俩猫，吓傻诸多路人，最好迎接新生活。 我对其感受第一印象不好，可能是因为我看的英语字幕不是我熟悉的语言环境，前期过于杂糅。 这部片子可能对诸多不了解影片背景的他国观众不很友好。 所谓灾难莫名，女主身世无感，主角配音生疏，电影前半段穿插了诸多日本社会现代发展带来的苦难，兼职打工的中学生，神户那生活不易做酒家的阿姨与年轻姐姐。但是影片中我认为没有给铃芽深入这其中的故往，而是直接将,6,10.0
269,456153036,稍微点评一下（勿喷）,砸瓦撸多wyyyy,10,个人感觉铃芽户缔这部电影相比君名和天气能打个平手，但是没有前两个带给我的震撼（不代表铃芽不好），看完后我也能想起以前看君名和天气时的感觉，那种共鸣和同情给我的感受是我很久没体验到的我看很多人都在讨论感情线，说实话铃芽和草太的爱情确实有点突兀，没做好铺垫，但是我在看的时候没注意到有这种情况，我感觉这也推动了剧情的发展，当然我是在全身心投入进去观看的，显然这电影并不适合给那些只喜欢看爱情的人。作为一个二次元，也是新海诚粉丝，我能说这方面没以前好了，但也能理解，毕竟是个公路片，但在采访中新海诚解释过（我就不多说,5,9.99998331287425
270,282588692,铃芽之旅好看哇,喜欢小麦哇,10,我以为三十岁了，为了生活奔波到一定程度，童心会慢慢消失，所谓的成熟理性可以让我轻松地压抑住容易感动的内心。但是，失败啦，看到绚丽璀璨的银河，突如其来的海平面，一次次关门的震撼瞬间以及玲芽一遍遍找妈妈的回忆，还是好激动！感觉新海诚有着温暖的内心，是个相信爱情的人。所以，灾难三部曲，每一部都有宿命般的爱情。只是真觉得自己年纪大了，不想看这种一见钟情的恋爱，虽然二人相处的日常挺有趣。然后，很心疼大臣，活人祭祀，在变为要石的时候，他还是个小孩儿吧。人生还没有真正开始，就被迫为了拯救苍生“死掉”。以为被玲芽喜欢和接,5,10.0
271,284981982,一次不是为了爱情，而是带给大地的巡礼,几度空白,10,可能很多人习惯了新海诚之前的风格，于是带着一种预设来看这部片子，就感觉不好。但在我这种只看泛二次元，没有什么预设的人看来，这部片子可能不是讲男女主的故事的。观影过程中，我对关门时那句咒语很感兴趣，结尾的予以奉还，到底指什么呢？最后根据蚓厄的设定，才明白是将过往人的情感供奉给因为土地荒废，失去人气镇守而变得躁动的蚓厄来阻止危机。实际上电影中荒废的地方，可能也对应现实中因为灾难而荒废的地方，关门的意象则是以祭祀抚平伤痛。所以整个电影的暗线，也就是真正的动力，其实是巡回的祭礼。路上遇到的各种善意，则是代表人们继,5,9.999999999645219
272,26810834,我不认为这部电影值得高分,尘易寒,6,仅代表个人感受总体：食之无味，弃之可惜有一种日式追光（画质远胜于剧情）的感觉优点：作画不必说，沿袭新海诚一贯的作画风格音乐是一种宁静的吟唱风格，在整个电影中有一种强烈的反转，很抓耳立意：将日本多发的地质灾害以蚓厄的形象具象化，以人性的温暖与守护来弱化对地震的恐惧立意是温情而巧妙的缺点但在顶级的画面音乐与立意下，是剧情的突兀，感情线的苍白和主角团人设的单薄剧情前期采取公路片和群像的形式，此时节奏和刻画都很好，也直观地传达阐述了以人性柔软灾难的情感，甚至在我看完后还有一种配角的塑造比主角要贴合的感觉但在后期，,6,10.0
273,326141714,神作,对鲜燕归来,10,2D与3D的转换很棒，人物的情感表达和反转也是一绝！而且压迫感塑造的很强（尤其是东京和最后快结局时，那个bgm给人一种诡异又神性的感觉）。无论戏份的多少，其中对各个人物的塑造也很优秀，只能说在我心中是当之无愧的神作！！！,6,9.999998351002636
274,31884815,影片中规中矩，个人有点小失望,一纸梨香owo,8,希望大家别喷我，我仅代表个人观点。今天下课就赶着去看首映了。不谈剧情，电影的观感还是挺好，画面和音乐都很好。剧情我觉得很迷，女主有点恋爱脑，只是一个梦里好像见过，长的帅的男生，想要去救他，就伤害了非常在乎自己的姨妈，男女主的情感铺垫也不太行，比起《你的名字》和《天气之子》来说，我觉得还是比较牵强的，这种剧情设置就显得女主恋爱脑，我建议要么别搞爱情，要搞就就搞的尽量好一点，有逻辑一点，太四不像了，伤害姨妈这一段真的看我的难受，别这么伤害在乎你的人啊。灾难三部曲应该到这里结束了，真心希望下个三年出的作品能够更,6,9.99999999927552
275,500654050,我的看法,诚哥の不妙冒险,8,我给出8.1分。首先，不适合以爆米花电影心态去观看的人，以及部分路人特别是情侣，有很多人觉得他没有讲明白一整个故事。其实很简单，因为你光顾着看情感线，我给8.1分，主要就是因为情感线不行。因为你可以感受到情感线是被强加的，这也是本片最大的缺点，有很多人都过于注重情感线，忘记他其实是一部灾难片。适合观看的群体就是粉丝以及大部分二次元群体。影片中有不少的画面暗示，有可能你真的是你没看懂，如果你真的没看懂，那我也没什么话可说，剧情其实并不复杂，只要不过于注重情感线就行了。其实影片中想塞入很多东西，比如说和姨妈的,5,9.999999999690194
276,508367927,值得在電影院觀看,相合kasa,10,如果是真正的新海誠的核心向粉絲應該都不會包太大期待，但是實際看下來非常不錯，除了那一句“沒有草太的世界我很害怕”。不過為什麼這麼多人看啊，感覺周圍的人都去看了，但是只有我和以前一起看天氣之子你的名字和言葉之庭的同學看懂了並且會和我聊。RADWIMPS中野田洋次郎唱了三首歌，但是電影里只放了一首，我覺得三首都很不錯，但是新海誠從君名到鈴芽一直在減小RADWIMPS的影響力，不得不說從各種方向都有了很大的轉變。至於電影劇情，不要太在意戀愛線，估計這是一個過度，得看下一部電影走向有沒有戀愛，而且在新海誠想要傳達,5,9.999991837653909
277,482228637,关于铃芽之旅爱情剧情的一些看法,clockworkcalling,8,我知道很多人会说女主恋爱脑，或者男女主感情线过于唐突，发展过于仓促。诚然这次的剧情里，男女主的感情线确实处理得不是诚哥最佳水平。但是在看完诚哥相关访谈之后，发现其实本片一开始并不是想走男女爱情线的，据导演自己分享，一开始是想设计一个双女主公路旅行的剧情，但是甲方觉得还是延续前几作的男女爱情比较好，其实可以说本作男女主的感情线是导演妥协之后的结果。在这里一直想说一句，大家换个角度想一想，这也算是诚哥的一次叛逆，毕竟是观众将少男少女爱情导演的身份扣在他身上，这个身份覆盖了他一切作者性。这部片子明显能感觉出诚哥,5,10.0
278,475270190,意境满分，叙情略有不足，寓意很棒！即使不完美，也要勇敢面对生活！,恶魔曲奇饼,10,总体观感还是挺不错的，不过感觉有点可惜，我认为这部作品如果能再多注重一些细节的话是可以成为一部神作的，氛围感很强烈，意境满分，就是叙情方面差了一点点，主要中间的一些爱情情节就感觉有一点点的突兀，就不是很能共情，毕竟铃芽和草太相处时间也不算长，虽然肯定也有感情但是肯定也不算特别深的那种，要是相处时间再长一点或者是专门给个互相加深好感的情节可能会好些，我是认为铃芽对于姨妈的感情肯定是要比草太深很多的才对，毕竟和姨妈也相处了12年，姨妈也是付出了很多代价和心血才让小铃芽能够健健康康的长大，逐渐忘记那一场灾难给小,5,9.999999999999998
279,53021163,铃芽之旅，我的心灵之旅,明天会吹未来的风,10,有剧透，慎入。 铃芽之旅为什么能被大众所接受，除了动漫作品少不了的看妹子以及喜闻乐见的恋爱发糖，还有以当代青年为主题进行探讨并进一步治愈的剧情。电影里未来的铃芽抱住安慰过去的小萌芽那段直接把我看哭了，一是小铃芽好可怜好可爱，二是这主题升华得着实感人（人们看到美好的事物时很容易想哭），三是在那一瞬间我也达成了与自己的和解（虽然可能只是暂时）。 有个影评给了我启发，“所有旅程的终点都是对自我的重返。旅途的最后，铃芽回到了自己的故乡，与徘徊在另一个世界之中的童年的自己达成和解，解开多年的心结。公路片作为一种电影,5,10.0
280,520194151,简评《铃芽之旅》,沐夕の凛星,10,学生表示，有种做语文记叙文阅读的美（）只读一遍，哪怕细细品读，也很难把握主题，需要依靠题目的逐步引导，其他人的提示，才能感悟到其中所蕴含的精神和主旨这种文章尝尝会被心急的学生吐糟麻烦 太难了 读不懂 题问的是啥啊（相信如今的学生都体验过）但静下心来，反复的品读其中的细节，就会被其内核感染《铃芽之旅》并未交代很多东西，其中的很多内容要靠人们自己去理解，去猜测 就如一篇经典一样，不会浅显的把所有东西呈现在你的眼前，但经过每个人不同时间 不同心境 不同境遇的赏析，会有不同的解释 不同的感受有的人认为这是过度解读,5,10.0
281,177856723,简评铃芽之旅,账号已注销,8,像一杯茶，初饮无味，略显平淡；再品留味，微微苦涩；细品留香，香久不散；饮过无味，满是憧憬；茶中浓缩的是人生百态，初饮是日常生活平平淡淡，只是家与学校的两点一线，毫无波澜，但仍值得我们珍惜。再品是生活中的诸多苦涩，苦涩虽重，唯有接受苦涩才能感受到茶中的清香。饮过，更像是经历过痛苦后，完成自我救赎后，眺望蓝天白云草地海洋那样的轻松与惬意。,0,10.0
282,1273368039,《铃芽之旅》观影报告,云歆Yukin,10,#奔赴三年之约#新海诚诚不负我今晚刚看了《铃芽之旅》这是继《clannad》之后我又一次看动漫看哭了急急忙忙赶回了家趁着震撼感还没褪去草草写了这段话希望我的感受能引起共鸣Part1.先说结论绝对的佳作，甚至说是神作都不为过会是相当长一段时间内的业界巅峰Part2.影片整体解析1.画面呈现依旧非常新海诚。精巧的分镜设计，平滑的运镜和开阔视野的景色呈现所用的高饱和度色彩氛围仍旧给人带来了绝佳的视觉享受，“祯祯皆壁纸”绝非虚言。2.音效呈现相当精彩，各种配乐对场景的顺应与氛围强化恰到好处。RADWIMPS的助力,4,10.0
283,359108280,以下内容是我看完120分钟电影（不包含彩蛋，中途去了个厕所错过了女主找到日记到开门,美丧蒂,6,的大概3分钟的情节，之前只看过新海诚的《你的名字》，不是故意挑刺惹事，如有不对欢迎指正，感谢大家正文:我觉得主体的感情线没啥问题，最后结局的前后呼应的我也没想到，这些都挺好的。开头出现的眼睛男，喊了女主一声，完了又给了个镜头，我以为是什么重要配角，然后后面的剧情就再也没出现过，然后片尾曲又露了个脸。男主爷爷也是，一副我是很重要人物的感觉，还认识神猫，然后给女主当了把工具人，就在也没出现过。干嘛要塞这些人呢我就很奇怪，是我是没想到这个剧情发展，但是也不代表他就好啊，你还不如按照老套路，这种配角要么你就给他明,5,9.999937450638548
284,1301441337,铃芽之旅,珍德十泥鸭,10,被诅咒的椅子还有温度，被抛弃的废墟只剩冰冷。人心的重量会让土地平静，失去了感受便会招来蚓厄。重要的工作赚不到钱，瑰丽的风景遍布危险。你会封印要石，关上往门，从常世回到人间。你会吹到微风，看到涟漪，感受到热闹与爱。你要告诉无法从灾厄释怀的自己，未来早已注定，请推开那扇门，走向未来。,4,9.999732445468869
285,437084102,感触很深，对于«铃芽之旅»的看法,散自在,10,为什么«铃芽之旅»很多人骂？其实最主要的原因还是新海诚以前的作品太过优秀了，主要是«天气之子»太能打动人了，而新海诚在«铃芽之旅»中改变了以往的风格，对于一些人来讲，«铃芽之旅»没有达到他们预想中的效果，很多骂«铃芽之旅»的人最开始只是吐槽，但因为有些人就是觉得我喜欢的你一定要喜欢，就去骂吐槽«铃芽之旅»的人，导致他们对«铃芽之旅»的好感下降，本来吐槽的话或许过几天后他们就会消气，就可能会对«铃芽之旅»的好感上升，可经过那些脑残粉的谩骂，就彻底死心了。其实说实在的，我觉得«铃芽之旅»的寓意是好的，但是作为,5,9.994862581904945
286,1727287644,新海诚电影初体验,FAEDX,10,第一次去到电影院看新海诚的电影，IMAX的确也很给力，当《东京上空》想响起时，突如其来的压迫感把我给震撼到了，鸡皮疙瘩都起来了。蚓厄的气势很足，配乐恰到好处，除了电影的帧率有点低以外我挑不出任何毛病拍晚了，可恶,5,9.700828119215446
287,360226151,一直在走下坡路,Poss-,4,情感戏不到位，尤其是男主对女主的爱，太突兀了。剧情过于紧凑，关键是还很一般，人物形象，剧情深度双崩。影院里有人看睡着了，坐我前面那位甚至打起来王者，只有复活冷却时才瞄几眼 …唯一的亮点就是情感的细节方面，女主经过男主的轻瞥，姨妈被男主朋友（名字忘了）抽烟的那一幕帅到了，新海诚对于感情的体悟还有有独到之处，这也是我为什么不打一星的原因。线索是一条猫（大臣），一个很令人迷惑的猫，各种迷之操作让观众前期不知道这故事到底是在讲什么，他总是在尝试这世界的种种。后面发现，那只猫其实是在反抗自己的命运，他不想一辈为别人,5,9.999999999999979
288,634763086,铃芽之旅二刷,御坂19888号,10,看完了铃芽之旅，我个人觉得我这几年都没有看过这么好看的电影了，，首先从票价上来说这部电影就比某些国庆档春节档的电影强几倍，其次从剧情上来说，这部电影中的剧情比较丰富，不过某些细节可以更细致一些。然后是画面，看完这部电影让我大受震撼，原来人类可以调出如此美丽的色彩，特别是往门后的星空与草原。我个人觉得，荒废的游乐园和温泉度假村，象征着经济泡沫破碎后日本没有希望的未来，到处都是萧条，虽然现在的中国还看不到这么多萧条的迹象，但是谁也不能保证二十年三十年之后的中国会不会像今天的日本一样，因此需要有人站出来，关上中,5,9.999999999941657
289,393885862,感觉太平庸了,没干劲sensei,8,前面你的名字和天气之子，看完之后主题曲在那放，自己大脑就宕机了，不管是爆点，泪点，感觉都要远超这一部，铃芽户缔这部作品整个看下来，感觉就是不懂他想要表达什么，很多剧情的合理性感觉都有所欠缺，男女主的感情线还有整个主线有种说不出的莫名其妙，总之没有带给我很大的震撼，也可能是之前的期望度太高了吧，主线剧情没有之前那种意想不到，非常普通，正常人都能猜到后面会发生什么，总觉得是一个特别不完整的故事,5,9.999992474054611
290,349118994,有新海诚内味，也有不足,一骑千里破竺势,8,你的名字是跨越时空的爱恋（顺手拯救了一把小镇），这种叙事的宏大性很容易让人沉醉于其中久久难以忘怀，天气之子也差不多，这两部片子很相似，只是天气之子的结尾东京被淹了，不如你的名字小镇得到拯救来得好。铃芽之旅，显然新海诚想兼顾深度和故事性。但是在人物塑造上出了问题，剧情主要围绕铃芽展开，其他角色的性格不鲜明，让人感觉可有可无。故事逻辑也没理顺，猫和男主爷爷是什么关系?最后为什么猫愿意替代男主成为要石?为什么左大臣能操纵环姨妈的灵魂?值得点赞的是，电影的音乐一如既往的动人，画面也愈加的精致，情感的把握也很好，但,6,10.0
291,35313716,很难评，感觉又好看又不好看,秃头少女的养生茶,6,这部电影真的很难评，看完以后心情复杂 画面配乐满分！！！尤其是地震的时候（那两个字我不会打），配乐太好听了，诡异但是庄严。画面制作的水平也超高，人物跑动的姿态，流动的气体液体，每一帧都可以当壁纸用。但是剧情，我真的，哭死。新海诚，你不讲爱情会亖吗？首先，别给我整什么人与自然高大上的分析，我是来看电影，娱乐放松还要让我看万字分析，你没事吧？我自己花钱看，不喜欢就是不喜欢，什么“不能流于表面”“理解深层含义就会觉得好看”这种狗屁言论滚远点其次，这个剧情其实蛮割裂的，一会儿好看一会儿不好看 铃芽一路上和陌生人之,6,9.999999734228961
292,1268425305,佳作，但如果期望太高，可能会小失望,暗里藏光,10,铃芽是新海诚的作品，很多人看这部电影的时候都是抱着爱情线为主的心态去看的，但我劝你不要这样做，因为我看下来新海诚本人估计就没有看重爱情线。我个人认为是一个高中女孩的救赎之旅，而男主我把他当成引路人，最终在男主的帮助下铃芽从失去母亲的痛苦中走出来，这才是主线！复线则其实才是开门与关门，如果你还在认真看的话，那么我会告诉你，电影的前一个小时铺垫较多，铺垫则是开关门，所以前一个小时，你如果是以爱情为主线的话，你可能会很无聊，但我会告诉你，你值得看后面一小时，前面的铺垫没白费，可以说后面很多事把故事盘活了，这也正,4,9.999998201601786
293,388256011,推荐观看《铃芽之旅》,可曾听闻胡老狗,10,或许是受到前作影响，导致大家认为做的不够好。但我个人的感受是，铃芽之旅作为灾难三部曲终章完全够格。它足够现实，又足够梦幻；它足够无情，又足够浪漫。它小到可以阐述亲子关系矛盾和纠纷，大到可以指出人与自然共生问题的根源。十年了，新海诚的心境在变化，已经不像你的名字那般令人震撼，但这种回归于自然状态的理念，就是最合适，最真实，最让人接受的结果。“大自然是无情的，它不会在乎人类的死活，狂风骤雨过后世界依然运行，人们照常生活。”而我们能做的只有接受并铭记灾难过后的代价，将其化作生活下去的动力。这部电影也是这样，让人,5,10.0
294,526418326,这部动画的精髓是铃芽的自我救赎,不正经的追番酱,10,"不推荐带着恋爱脑看这部电影,因为这部电影的感情线显得很多余。女主的自我救赎和自我成长的冒险之旅才是这部电影的精髓。这一部电影的背景（铃芽小的时候）是日本311大地震，新海诚想通过这部电影来鼓励在311大地震中失去亲人、失去一切的人，无论你遭到怎样的灾难，向前看，向前走，总有人会爱你，总有会接受你。这些灾难和痛苦的经历不应该成为束缚自己的理由。如果经历过汶川地震的朋友应该会和这部电影产生共鸣，那时很多人也和铃芽一样在灾难中失去亲人，从而一直活在阴影中。所以新海诚想要通过这部电影来引导这些人，让他们找到自己活",4,10.0
295,510079079,现实中苦难与不幸的并行是架空艺术的滥觞。,奥特曼派我来拯救世界,10,首先感谢新海诚将地震极具艺术性的幻化成一幅骇人又美丽的故事。我从未仔细思索一个简单的地壳运动会带给生灵怎样的折磨。现实中苦难与不幸的并行是架空艺术的滥觞。原来知识也有救赎和被救赎，从此我的世界便不再只有充斥颗粒感的书本和权威的硬冷。《东京上空》响起时，仿佛眼前正在进行的不是一场神秘的仪式，而是关乎全人类的净化。我无视掉耳膜慌乱地颤动，音符就好像化成了一缕缕银线，在我的思想维度里毫无章法却规律性的无限穿插，无法读取任何信息，我的生命机制甚至在那一刻也不再自发的运转。“我出发了”“路上小心”“早上好”这些语句,5,10.0
296,6704105,铃芽之旅观后感,焱墨城,6,整体氛围轻松诙谐，画面色彩丰富犹如壁纸，将灾难具现化成“蚓厄”也非常神。但是剧情方面就非常离谱了亲情线：没有讲清楚前因后果，女主在没有清楚理由的情况下在离家出走好几天后，骂了焦急赶来找她的养了她十几年的姨妈，说姨妈的爱太沉重了？可是观众角度，女主前面说去谁家玩就去谁家玩，说去哪就去哪，学也可以随便就不去上，自己也说家里是放养政策，完全没有感觉到女主被沉重的爱压迫好吧？？？我只觉得姨妈好惨。。。感情线：突兀到感觉像是直接把“男女主一见钟情，爱的死去活来”这句话拍到我脸上！！！话说男女主人形也就见了一面，就算,6,9.99990151101293
297,401127038,铃芽二刷，且个人看法,希儿不菜,8,看了两遍，第一次和朋友去看，第二次带妹妹去看，第二遍看懂了第一次不懂的点，以下也是个人观点，不喜勿喷（（（1.首先是铃芽的旅途，路途遥远，虽然有点“巧合”，会遇到帮助她的人，我个人感觉在中国是不现实的，但如果放到日本的视角，不能说人人都会，但这样的人依旧不少，日本人更注重仪式和浪漫（并不是说自己国家不好）在我的映像中，有相当一部分日本人的童年夏天都是在乡里度过，尤其是邂逅，就如铃芽与草太，影片中没有一个角色是过于物质的，或许新海诚也是想让我们看到这一方面 2.新海诚的片画质和音乐都是很不错的，尤其是音乐的,5,9.999999999941132
298,511370151,看铃芽之旅有感,星野春希,8,这部片子让我影响最为深刻的不是它的剧情而是画面。这也是这次唯一的失望吧（不过一开始就听朋友说了爱情线很烂所以已经做好了准备失望的情绪就没有体现的那么大了）在看你名和天气的时候我都是被新海诚描写的那极端的情感而感动的，最后在配合那绝美的画面和音乐轰地一下把我的情感给点爆，让我被点爆的感情所淹没，品味窒息的感觉。（这段话有借鉴别人的）但是这次并没有，虽然刚看完时感觉还不错但是现在回想确对这部作品完完整整的剧情不太熟悉了，影响更为深刻的反而是画面。这就是这部作品剧情对我情绪冲击力不够的体现。而你名和天气的剧情与,5,9.99999999993876
299,400317173,铃芽之旅评价和讲解,乌兰色,8,我打四颗星，少一颗心是人物情感不丰富。铃芽之旅观看时间：2023年4月1日星期六下午13：40观后感想：想二刷了，铃芽之旅什么时候可以在小破站上线？电影院观看效果更好。接下来是我个人的总的想法。我是在上周刷到了新海诚的新作，新海诚的作品我都追过，感官上的冲击很震撼，然后我去搜了关于《铃芽之旅》的相关消息，听说是个公路作品，讲述灾难的，可惜上上周有事没办法去看，所以决定4月1号去看了。愚人节去看电影，可真有我的！我这聪明的小脑袋瓜子（诶嘿～）如果我再扣一颗星，那一定是因为我观影时前排有几对情侣。（单身狗的怨,4,1.0176196428056994
